Time (s),Memory Usage (MB),Frame Rate (FPS),CPU Percentage
0.10135555267333984,14.8203125,6.9696749443069335,0.0
3.5201828479766846,14.8203125,6.986411429763925,0.0
6.84475040435791,14.8203125,6.882851289968787,0.0
10.172363996505737,14.8203125,6.341923922272081,0.0
13.748802423477173,14.8203125,6.9631882349903815,0.0
17.063013076782227,14.8203125,6.88776981762047,0.0
20.408637762069702,14.8203125,6.929352651213644,0.0
23.73200011253357,14.8203125,6.896533888269989,0.0
27.043429136276245,14.8203125,6.9120143769876945,0.0
30.370235919952393,14.8203125,6.884089148950048,0.0
33.720280170440674,14.8203125,6.725718474867644,0.0
37.10856032371521,14.8203125,6.832415369860021,0.0
40.44077396392822,14.8203125,6.8971522520406765,0.0
43.76665163040161,14.8203125,6.877667782854847,0.0
47.09090566635132,14.8203125,6.908958068663168,0.0
50.44583439826965,14.8203125,6.917477092340035,0.0
53.787018060684204,14.8203125,6.9467238382038365,0.0
57.1203773021698,14.8203125,6.935395920073246,0.0
60.43806266784668,14.8203125,6.938583991116542,0.0
63.78387784957886,14.8203125,6.9161973018096425,0.0
67.10238599777222,14.8203125,6.896254471789992,0.0
70.43688988685608,14.8203125,6.9456924985562996,0.0
73.75524020195007,14.8203125,6.930427174196028,0.0
77.09161567687988,14.8203125,6.944860412643981,0.0
80.43756222724915,14.8203125,6.967943106739997,0.0
83.72754287719727,14.8203125,6.998476081828639,0.0
87.04395651817322,14.8203125,6.954683283723236,0.0
90.377201795578,14.8203125,6.898948514002976,0.0
93.7108883857727,14.8203125,6.97712897122457,0.0
97.03993463516235,14.8203125,6.8709810128984055,0.0
100.37032151222229,14.8203125,6.967742834545249,0.0
103.68800210952759,14.76171875,6.862499528194456,0.0
107.02145552635193,14.76171875,6.915599431187465,0.0
110.35573816299438,14.76171875,6.924967972023184,0.0
113.69896101951599,14.76171875,6.759320862064542,0.0
117.1676926612854,14.76171875,6.999425172207727,0.0
120.52212166786194,14.76171875,6.936394132844375,0.0
123.83373594284058,14.76171875,6.923673424169628,0.0
127.1661114692688,14.76171875,6.894590332060783,0.0
130.5074863433838,14.76171875,6.881708590608831,0.0
133.85648775100708,14.76171875,6.937960754921747,0.0
137.18640637397766,14.76171875,6.977496700950007,0.0
140.50127172470093,14.76171875,6.9381808089918335,0.0
143.82510781288147,14.76171875,6.958028303519696,0.0
147.1364448070526,14.76171875,7.049097847643753,0.0
150.4235327243805,14.76171875,7.044237813461586,0.0
153.7011489868164,14.76171875,6.957985941382702,0.0
156.9920392036438,14.76171875,6.978476633443226,0.0
160.33173823356628,14.76171875,6.989597731167395,0.0
163.6314504146576,14.76171875,7.0276476442862235,0.0
166.91997170448303,14.76171875,7.03757625873412,0.0
170.2040479183197,14.76171875,6.954900944823227,0.0
173.53597950935364,14.76171875,7.020912665980536,0.0
176.82402896881104,14.76171875,6.918212887237986,0.0
180.11960196495056,14.76171875,7.038480251334959,0.0
183.40733981132507,14.76171875,6.992004642691145,0.0
186.70787501335144,14.76171875,7.018522758871447,0.0
189.98070883750916,14.76171875,7.005211001324437,0.0
193.25488233566284,14.76171875,7.007346326696061,0.0
196.55650305747986,14.76171875,7.074418460695024,0.0
199.83475542068481,14.76171875,6.894905268310919,0.0
203.15372514724731,14.76171875,6.998127126227841,0.0
206.44574403762817,14.76171875,6.9529364423366165,0.0
209.7387273311615,14.76171875,6.862028621519264,0.0
213.0574951171875,14.76171875,7.046527339204934,0.0
216.35268783569336,14.76171875,6.948431348193122,0.0
219.63734483718872,14.76171875,6.945216135123825,0.0
222.95329213142395,14.76171875,7.055644339080082,0.0
226.28220534324646,14.76171875,7.0707168911379465,0.0
229.59184575080872,14.76171875,6.95235032893306,0.0
232.89190196990967,14.76171875,6.971477072988398,0.0
236.18485689163208,14.76171875,6.959923023244523,0.0
239.4732904434204,14.76171875,6.891828445151541,0.0
242.77712678909302,14.76171875,6.914775393267832,0.0
246.22930431365967,14.76171875,6.940022589768993,0.0
249.51973414421082,14.76171875,7.0440889527551285,0.0
252.85234713554382,14.76171875,6.956551985001969,0.0
256.15947580337524,14.76171875,6.987888242696653,0.0
259.4910111427307,14.76171875,6.74418627056844,0.0
262.86188554763794,14.76171875,7.064161126441971,0.0
266.1625883579254,14.76171875,6.996076949848104,0.0
269.47520112991333,14.76171875,6.89344373182579,0.0
272.81581139564514,14.76171875,6.280392614249995,0.0
276.4962739944458,14.76171875,6.841763689381842,0.0
279.9383819103241,14.76171875,6.863619873116022,0.0
283.43190908432007,14.76171875,7.157165082691733,0.0
286.8916585445404,14.76171875,1.082265137642466,0.0
290.8175528049469,14.76171875,2.16314551642079,0.0
297.28896045684814,14.79296875,2.400455126289082,0.0
302.9630436897278,14.796875,6.955541914964955,0.0
306.4761290550232,14.796875,7.066831912745996,0.0
309.7602319717407,14.796875,7.014448887898513,0.0
313.0290057659149,14.796875,7.027406886858604,0.0
316.29221534729004,14.796875,7.013046897121055,0.0
319.5613625049591,14.796875,7.007923333318719,0.0
322.8273079395294,14.796875,7.118349681807374,0.0
326.08494687080383,14.796875,7.084034357566707,0.0
329.3600170612335,14.796875,7.072029504500152,0.0
332.62768840789795,14.796875,7.078424519660305,0.0
335.89425826072693,14.796875,7.088151799849622,0.0
339.15590500831604,14.796875,6.972303396296156,0.0
342.42785239219666,14.796875,7.077942300609644,0.0
345.6938941478729,14.796875,7.000987139184509,0.0
348.96123337745667,14.796875,7.009396972809818,0.0
352.2265968322754,14.796875,7.024044181237857,0.0
355.4942898750305,14.796875,7.014547294267616,0.0
358.76128911972046,14.796875,7.08225955950126,0.0
362.0265681743622,14.796875,7.060894032740827,0.0
365.27833914756775,14.796875,7.024654782112454,0.0
368.5435416698456,14.796875,7.082127896145172,0.0
371.8073470592499,14.76171875,7.094852861610822,0.0
375.078316450119,14.76171875,7.034513079795598,0.0
378.34521889686584,14.76171875,7.083262869622326,0.0
381.60346508026123,14.76171875,7.074274577347158,0.0
384.8670287132263,14.76171875,7.078844166317432,0.0
388.1400980949402,14.76171875,7.112160549902852,0.0
391.4080789089203,14.76171875,7.098038102261659,0.0
394.6778492927551,14.76171875,7.037006738806678,0.0
397.92873430252075,14.76171875,7.035125502239769,0.0
401.1956396102905,14.76171875,7.116063891574834,0.0
404.4525511264801,14.76171875,7.056814412835476,0.0
407.744793176651,14.76171875,7.026709400761807,0.0
410.977796792984,14.76171875,7.000105001568092,0.0
414.24559235572815,14.76171875,7.097830282001021,0.0
417.51248836517334,14.76171875,7.082428848149296,0.0
420.77801513671875,14.76171875,7.031693600982996,0.0
424.02745747566223,14.76171875,7.088478387227177,0.0
427.29573130607605,14.76171875,7.062221704319066,0.0
430.56372261047363,14.76171875,7.021091358431436,0.0
433.8126766681671,14.76171875,7.031811034135031,0.0
437.0764229297638,14.76171875,7.010103311397423,0.0
440.3462555408478,14.76171875,7.00991903543055,0.0
443.6123983860016,14.76171875,7.072423383544092,0.0
446.8631100654602,14.76171875,7.027079730120459,0.0
450.13275814056396,14.76171875,7.042346509857171,0.0
453.41278886795044,14.76171875,7.0346367929066815,0.0
456.69636273384094,14.76171875,7.059716375885155,0.0
459.946679353714,14.76171875,7.10412065638291,0.0
463.2121419906616,14.76171875,7.053137455943876,0.0
466.4795424938202,14.76171875,7.094034980677069,0.0
469.73125290870667,14.76171875,7.068536530187621,0.0
472.98414731025696,14.76171875,7.019785264761947,0.0
476.2624018192291,14.76171875,7.059498334397219,0.0
479.51462388038635,14.76171875,7.11025788016065,0.0
482.78043007850647,14.76171875,7.0836517287185305,0.0
486.0345149040222,14.76171875,7.028129208641463,0.0
489.2970621585846,14.76171875,7.085025621219201,0.0
492.5640826225281,14.76171875,7.059784906003353,0.0
495.81496143341064,14.76171875,7.025913324818159,0.0
499.0781316757202,14.76171875,6.951078310843023,0.0
502.39067006111145,14.76171875,7.058862975992156,0.0
505.64743280410767,14.76171875,7.113007913218653,0.0
508.914338350296,14.76171875,7.055034560850312,0.0
512.1642036437988,14.76171875,7.0312671661701085,0.0
515.4466316699982,14.76171875,7.028549087819126,0.0
518.6961574554443,14.76171875,7.10726371234786,0.0
521.9636793136597,14.76171875,7.035614279480309,0.0
525.2148008346558,14.76171875,7.011651612064302,0.0
528.4818849563599,14.76171875,6.985099908756877,0.0
531.749255657196,14.76171875,7.09912778340553,0.0
535.0140566825867,14.76171875,7.014030691642675,0.0
538.2829113006592,14.76171875,7.098145165934404,0.0
541.5485746860504,14.76171875,6.977253282141523,0.0
544.8193871974945,14.76171875,7.045900518921112,0.0
548.078661441803,14.76171875,7.0444921317427776,0.0
551.3507490158081,14.76171875,7.0512102961676835,0.0
554.6142842769623,14.76171875,7.100362739772061,0.0
557.899007320404,14.76171875,6.495374365534431,0.0
561.3077058792114,14.76171875,6.635133982303169,0.0
564.8411498069763,14.76171875,7.066551010772815,0.0
568.159316778183,14.76171875,7.0075672967279985,0.0
571.4407601356506,14.76171875,7.074324623064005,0.0
574.7042989730835,14.76171875,7.044696840270671,0.0
577.9692280292511,14.76171875,7.127882225997525,0.0
581.2314202785492,14.76171875,7.06210325323652,0.0
584.4830043315887,14.76171875,7.028277395563747,0.0
587.7488694190979,14.76171875,7.106720736959914,0.0
591.0158233642578,14.76171875,7.049514024117821,0.0
594.2665183544159,14.76171875,7.0442005976932816,0.0
597.5327491760254,14.76171875,6.9921513101542665,0.0
