Time (s),Memory Usage (MB),Frame Rate (FPS),CPU Percentage
0.10075926780700684,14.79296875,22.82001851397178,0.0
2.2898247241973877,14.79296875,18.926810025630918,0.0
4.833639621734619,14.79296875,20.90267240665976,0.0
7.27807354927063,14.79296875,21.897476017282923,0.0
9.726672410964966,14.79296875,21.804479234690383,0.0
12.110591888427734,14.79296875,20.99128861522466,0.0
14.363825798034668,14.79296875,22.070776181222218,0.0
16.7138729095459,14.79296875,16.721618495293498,0.0
18.860464334487915,14.79296875,18.859290831102093,0.0
21.253604412078857,14.79296875,15.50959635866626,0.0
23.732001066207886,14.79296875,13.565286818608378,0.0
26.127954244613647,14.79296875,14.829593145160622,0.0
28.36685800552368,14.79296875,17.42492519382176,0.0
30.770130157470703,14.79296875,17.360675754658914,0.0
33.21552920341492,14.79296875,12.88280512180458,0.0
35.72796082496643,14.79296875,17.841319306094963,0.0
38.17917323112488,14.79296875,10.664009066344684,0.0
40.624545097351074,14.79296875,13.047238458785579,0.0
43.18435835838318,14.79296875,14.374425022991407,0.0
45.66160583496094,14.79296875,12.107247864228581,0.0
48.20557737350464,14.79296875,13.647884577883032,0.0
50.6666738986969,14.79296875,15.565383365663841,0.0
53.29629349708557,14.79296875,11.825980694082148,0.0
55.807722330093384,14.79296875,10.484768014970502,0.0
58.2886483669281,14.79296875,10.091929716693313,0.0
60.855950593948364,14.79296875,12.291853999251398,0.0
63.729429960250854,14.79296875,10.704241799087274,0.0
66.15483689308167,14.79296875,45.688359698470975,0.0
68.27979803085327,14.79296875,50.25759480944648,0.0
70.47038006782532,14.79296875,19.38268099305224,0.0
72.89965581893921,14.79296875,16.490925140903272,0.0
75.2396342754364,14.79296875,20.431950901049113,0.0
77.4747998714447,14.79296875,21.339726591715472,0.0
79.91959047317505,14.79296875,20.152119715110114,0.0
82.45487785339355,14.79296875,20.680015303207686,0.0
84.93011331558228,14.79296875,21.97703495399254,0.0
87.35907411575317,14.79296875,18.570465141275456,0.0
89.73964524269104,14.79296875,19.853008326355233,0.0
91.87233924865723,14.79296875,17.81827144948347,0.0
94.27954506874084,14.79296875,20.339357334409794,0.0
96.46818947792053,14.79296875,16.99852112866503,0.0
98.84992671012878,14.79296875,11.970230037895828,0.0
101.01599359512329,14.79296875,16.789725478112043,0.0
103.73454093933105,14.734375,21.718270593848814,0.0
105.90300607681274,14.734375,19.72730940213082,0.0
108.3245050907135,14.734375,17.44444670576146,0.0
110.52115559577942,14.734375,20.05454837156342,0.0
112.95594382286072,14.734375,17.269135641382153,0.0
115.36620116233826,14.734375,15.55347527823441,0.0
117.81739854812622,14.734375,15.940001833097046,0.0
120.02044367790222,14.734375,16.332961838509163,0.0
122.48742175102234,14.734375,15.190440655687478,0.0
124.96472501754761,14.734375,15.980423980623643,0.0
127.37148833274841,14.734375,14.842667722145176,0.0
129.79672265052795,14.734375,17.63934593304331,0.0
132.27755331993103,14.734375,10.633505596118153,0.0
134.81744289398193,14.734375,11.810233173372323,0.0
137.30857968330383,14.734375,12.626728647711506,0.0
139.83193159103394,14.734375,11.841221066714194,0.0
142.39716506004333,14.734375,14.739218998255723,0.0
144.83219385147095,14.734375,14.659260156904713,0.0
147.40085005760193,14.734375,14.749132013583667,0.0
149.8147795200348,14.734375,11.844598862916182,0.0
152.35039639472961,14.734375,9.26690445543652,0.0
154.8534734249115,14.734375,13.594014749506126,0.0
157.31999731063843,14.734375,10.73503779708637,0.0
159.9237322807312,14.734375,12.749898000818428,0.0
162.57199001312256,14.734375,14.920334737709927,0.0
164.93772339820862,14.734375,8.93784621740264,0.0
167.90574264526367,14.734375,10.526034527010939,0.0
170.4828746318817,14.734375,8.985614031931522,0.0
172.98638796806335,14.734375,11.98849104859101,0.0
175.48507261276245,14.734375,12.540600193127336,0.0
178.49311566352844,14.734375,9.744413771195394,0.0
180.9912428855896,14.734375,9.846270183622975,0.0
183.97479271888733,14.734375,9.174934812083448,0.0
186.9504952430725,14.734375,10.526577694752357,0.0
189.527241230011,14.734375,10.49225862081576,0.0
192.3551046848297,14.734375,10.887714995255887,0.0
194.49948239326477,14.734375,10.644423048078936,0.0
197.47782468795776,14.734375,7.919741341247866,0.0
200.01708364486694,14.734375,9.724835771830552,0.0
202.97639679908752,14.734375,9.56919484794026,0.0
205.962055683136,14.734375,8.29247752508247,0.0
208.86640548706055,14.734375,4.687608400941875,0.0
211.96456813812256,14.734375,6.668184472466755,0.0
214.93566632270813,14.734375,4.885398326064415,0.0
217.97866010665894,14.734375,7.981538700981652,0.0
220.46539044380188,14.734375,8.651649965779407,0.0
223.4719841480255,14.734375,1.785826962891706,0.0
