Time (s),Memory Usage (MB),Frame Rate (FPS),CPU Percentage
0.10076236724853516,14.82421875,60.41284753480913,0.0
2.289210796356201,14.82421875,60.85370768671833,0.0
4.472644329071045,14.82421875,60.85686465432158,0.0
6.657090902328491,14.82421875,61.03365415378016,0.0
8.840801477432251,14.82421875,60.86330102589589,0.0
11.003131866455078,14.82421875,60.85067244980829,0.0
13.172762155532837,14.82421875,60.886689870140316,0.0
15.347050189971924,14.82421875,60.958852774374456,0.0
17.508564233779907,14.82421875,60.99612576219434,0.0
19.70766854286194,14.82421875,60.89398357459077,0.0
21.88945746421814,14.82421875,60.937904275543204,0.0
24.074257135391235,14.82421875,60.890336503948014,0.0
26.258182048797607,14.82421875,61.00206718294551,0.0
28.441179275512695,14.82421875,61.105537147235715,0.0
30.626167058944702,14.82421875,60.93011316019966,0.0
32.79104518890381,14.82421875,60.874537578048894,0.0
34.95601153373718,14.82421875,60.93419107363505,0.0
37.12510704994202,14.82421875,60.96360472796888,0.0
39.30484628677368,14.82421875,60.83155741749942,0.0
41.474945306777954,14.82421875,60.885535193829995,0.0
43.6399462223053,14.82421875,60.97457360279868,0.0
45.823660373687744,14.82421875,60.925609830394116,0.0
47.991817235946655,14.82421875,60.89410515113677,0.0
50.16274690628052,14.82421875,1.6343875132793442,0.0
52.59229063987732,14.82421875,60.39819241081295,0.0
54.8078715801239,14.82421875,60.986095170298334,0.0
56.990320920944214,14.82421875,60.945088475277686,0.0
59.1743597984314,14.82421875,60.84302499550352,0.0
61.353874921798706,14.82421875,61.034254983392216,0.0
63.54213857650757,14.82421875,60.89404436280574,0.0
65.7219009399414,14.82421875,60.86415121448109,0.0
67.89054775238037,14.82421875,60.94849851874893,0.0
70.09243035316467,14.82421875,60.84891215112035,0.0
72.27412390708923,14.82421875,60.88067387919639,0.0
74.45898270606995,14.82421875,60.97914513236447,0.0
76.6412308216095,14.82421875,60.83895927479095,0.0
78.80688190460205,14.82421875,60.82555231594976,0.0
80.97428870201111,14.82421875,60.776464164801865,0.0
83.13690042495728,14.82421875,60.98091297423318,0.0
85.30762147903442,14.82421875,60.78179336183124,0.0
87.4596517086029,14.82421875,60.97280612846427,0.0
89.63864541053772,14.82421875,61.09373552718689,0.0
91.7897937297821,14.82421875,60.685708714561756,0.0
93.94125032424927,14.82421875,60.81033257270536,0.0
96.07497000694275,14.82421875,60.79354512076144,0.0
98.22525930404663,14.82421875,60.954649740582,0.0
100.36715745925903,14.82421875,61.011972123426816,0.0
102.52073311805725,14.76953125,60.98448633357322,0.0
104.66712141036987,14.76953125,60.76774567602358,0.0
106.8102126121521,14.76953125,60.81384880879707,0.0
108.94047999382019,14.76953125,60.784276602333065,0.0
111.10822558403015,14.76953125,60.87399083895408,0.0
113.26039242744446,14.76953125,60.80493775966619,0.0
115.39019727706909,14.76953125,60.77591918595576,0.0
117.54426312446594,14.76953125,60.79657466117192,0.0
119.70740461349487,14.76953125,60.380017975420685,0.0
121.8403844833374,14.76953125,60.83289204555069,0.0
123.98956060409546,14.76953125,60.37332488766053,0.0
126.22424697875977,14.76953125,60.82045800795756,0.0
128.37305402755737,14.76953125,60.36030152443537,0.0
130.52447175979614,14.76953125,60.77204406272139,0.0
132.67336702346802,14.76953125,60.39089740873314,0.0
134.82555079460144,14.76953125,60.851218770101354,0.0
136.99064230918884,14.76953125,60.77149916313544,0.0
139.17418932914734,14.76953125,60.772225698080526,0.0
141.33499765396118,14.76953125,60.80584693073958,0.0
143.47501349449158,14.76953125,60.875995596968295,0.0
145.70527029037476,14.76953125,60.990973335938236,0.0
147.86110019683838,14.76953125,60.75340194151358,0.0
150.02457356452942,14.76953125,60.33295880741401,0.0
152.17363095283508,14.76953125,60.6944036774819,0.0
154.34177613258362,14.76953125,60.80912017176869,0.0
156.48472094535828,14.76953125,60.925974940438714,0.0
158.65598583221436,14.76953125,60.35982370972587,0.0
160.8230288028717,14.76953125,60.3593459025794,0.0
162.9739043712616,14.76953125,60.38007774182166,0.0
165.125150680542,14.76953125,60.695913473497214,0.0
167.27555632591248,14.76953125,60.97743834780805,0.0
169.44158458709717,14.76953125,60.8618436149946,0.0
