Time (s),Memory Usage (MB),Frame Rate (FPS),CPU Percentage
0.10086989402770996,14.8125,60.86712706234848,0.0
2.2927944660186768,14.8125,61.0652137096249,0.0
4.444660902023315,14.8125,61.82848777454467,0.0
6.60895848274231,14.8125,61.67258027243654,0.0
8.770984411239624,14.8125,60.484070875075254,0.0
10.912973880767822,14.8125,60.9190994366745,0.0
13.062885999679565,14.8125,60.253697700284356,0.0
15.196069717407227,14.8125,60.30522352089425,0.0
17.383750438690186,14.8125,61.37064404640143,0.0
19.542812824249268,14.8125,59.806168208835054,0.0
21.715179204940796,14.8125,1.8040170046642818,0.0
23.944161891937256,14.8125,6.975488134653241,0.0
26.150348901748657,14.8125,1.5185652190905163,0.0
29.31150460243225,14.8125,1.0697956048551494,0.0
32.36604642868042,14.8125,1.0549524744009808,0.0
35.45348930358887,14.8125,61.303712434895516,0.0
37.579797983169556,14.8125,61.109030337676565,0.0
39.816805362701416,14.8125,61.3169294064126,0.0
41.981634855270386,14.8125,60.48017291344801,0.0
44.127726554870605,14.8125,60.77416321023506,0.0
46.25690579414368,14.8125,60.9169701696589,0.0
48.43015241622925,14.8125,61.89972244963189,0.0
50.593717098236084,14.8125,61.72046800115865,0.0
52.75571298599243,14.8125,60.80869584360115,0.0
54.933037757873535,14.8125,60.50728914521188,0.0
57.09981369972229,14.8125,60.555462351240806,0.0
59.25176954269409,14.8125,60.61135996029554,0.0
61.41890287399292,14.8125,61.28523035905274,0.0
63.56691312789917,14.8125,61.07128890991078,0.0
65.72924757003784,14.8125,61.83786112922492,0.0
67.84925317764282,14.8125,60.2906801477026,0.0
69.9980103969574,14.8125,60.96963712144063,0.0
72.13049936294556,14.8125,60.19572491935227,0.0
74.28281760215759,14.8125,59.29304897669736,0.0
76.46947908401489,14.8125,61.15007510681969,0.0
78.60610961914062,14.8125,61.47073695481897,0.0
80.78170418739319,14.8125,61.10764505884187,0.0
82.93640303611755,14.8125,60.33600229439084,0.0
85.09569025039673,14.8125,61.061725526649006,0.0
87.26733088493347,14.8125,60.384680110038836,0.0
89.4175283908844,14.8125,61.08296150009117,0.0
91.57916116714478,14.8125,61.10704278380047,0.0
93.73818588256836,14.8125,61.56608225301479,0.0
95.87973213195801,14.8125,60.813000026007806,0.0
98.01935076713562,14.8125,60.65457221125648,0.0
100.21380543708801,14.8125,60.14574991503281,0.0
102.38300728797913,14.8125,61.07556031972945,0.0
104.5478093624115,14.7578125,61.91424876619703,0.0
106.71112775802612,14.7578125,60.947767762664434,0.0
108.86287879943848,14.7578125,60.13377300028967,0.0
111.01685190200806,14.7578125,60.23906019201315,0.0
113.16768097877502,14.7578125,60.59197364980393,0.0
115.29747748374939,14.7578125,60.86560873554972,0.0
117.46879172325134,14.7578125,61.30965330416037,0.0
119.59716868400574,14.7578125,61.81011931383577,0.0
121.71014213562012,14.7578125,61.44703810446388,0.0
123.91183090209961,14.7578125,60.55576292283791,0.0
126.11962270736694,14.7578125,60.08283551620279,0.0
128.32673692703247,14.7578125,61.44295814257787,0.0
130.54645109176636,14.7578125,61.1660619118938,0.0
132.70299792289734,14.7578125,61.21866616375165,0.0
134.82981491088867,14.7578125,60.82009416110954,0.0
136.9710841178894,14.7578125,60.43265820584483,0.0
